sample_course_id,university_id,university_name,course_name,degree_type,course_class,disciplinary_cluster,selection_role,selection_priority,course_page_url,url_origin,normalization_status,selection_rationale,notes
C029,UNI15,Università degli Studi di Urbino Carlo Bo,"Informazione, Media, Pubblicità",triennale,L-20,communication_media,core_triennale,core,https://www.uniurb.it/corsi/1757256,official_search_apr2026,searched_seed,communication L-course paired with pilot magistrale,current active triennale
