journey_id,university_id,sample_course_id,university_name,course_name,degree_type,course_class,disciplinary_cluster,journey_scope,journey_start_url,journey_hub_url,journey_target_url,homepage_host,hub_host,target_host,target_platform_family,planned_primary_path,planned_secondary_path,manual_click_depth,manual_time_seconds,manual_success,scripted_click_depth,scripted_time_seconds,scripted_success,internal_search_used,filters_used,direct_cta_used,intermediate_steps_count,intermediate_step_1_url,intermediate_step_2_url,intermediate_step_3_url,js_dependency_level_preaudit,measurement_status,notes
J029,UNI15,C029,Università degli Studi di Urbino Carlo Bo,"Informazione, Media, Pubblicità",triennale,L-20,communication_media,homepage_to_course,https://www.uniurb.it/,https://www.uniurb.it/studiaconnoi/futuri-studenti/corsi-di-studio,https://www.uniurb.it/corsi/1757256,www.uniurb.it,www.uniurb.it,www.uniurb.it,uniurb_course_site,homepage > programmes_hub > course_page,homepage > site_search > course_page,2,19,1,,,,0,0,0,1,https://www.uniurb.it/studiaconnoi/futuri-studenti/corsi-di-studio,,,low,manual_v1_complete,CR028 2026-04-23; 2 clicks via homepage body Corsi di laurea e insegnamenti section > triennale inline link > corsi-di-studio listing > Informazione Media Pubblicita course link
