journey_artifact_id,journey_id,university_id,sample_course_id,crawl_run_id,journey_run_id,source_document_id,artifact_category,artifact_role,origin_path,artifact_path,artifact_status,notes
JA00219,J021,UNI11,C021,CR005,,SD0042,source_document,university_homepage,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0042.html,artifacts/journeys/J021_C021_scienze-della-comunicazione/source/SD0042.html,copied,UNISA | Home
JA00220,J021,UNI11,C021,CR005,,SD0042,source_header,university_homepage,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0042.headers.txt,artifacts/journeys/J021_C021_scienze-della-comunicazione/source/SD0042.headers.txt,copied,Header sidecar for SD0042
JA00221,J021,UNI11,C021,CR005,,SD0043,source_document,programmes_hub,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0043.html,artifacts/journeys/J021_C021_scienze-della-comunicazione/source/SD0043.html,copied,Didattica | Corsi di Laurea e Laurea Magistrale
JA00222,J021,UNI11,C021,CR005,,SD0043,source_header,programmes_hub,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0043.headers.txt,artifacts/journeys/J021_C021_scienze-della-comunicazione/source/SD0043.headers.txt,copied,Header sidecar for SD0043
JA00223,J021,UNI11,C021,CR005,,SD0044,source_document,course_page,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0044.html,artifacts/journeys/J021_C021_scienze-della-comunicazione/source/SD0044.html,copied,Scienze della Comunicazione | Home
JA00224,J021,UNI11,C021,CR005,,SD0044,source_header,course_page,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0044.headers.txt,artifacts/journeys/J021_C021_scienze-della-comunicazione/source/SD0044.headers.txt,copied,Header sidecar for SD0044
JA00433,J021,UNI11,C021,,JR0021,,journey_run,log_reference,artifacts/journeys/J021_C021_scienze-della-comunicazione/metadata/journey_log.csv,artifacts/journeys/J021_C021_scienze-della-comunicazione/metadata/journey_log.csv,generated,Primary observed journey log for JR0021
JA00434,J021,UNI11,C021,CR025,JR0021,,journey_support,homepage,artifacts/runs/CR025_2026-04-22_journey07_j019_j020_j021/batch_support/unisa_home.html,artifacts/journeys/J021_C021_scienze-della-comunicazione/journey_support/CR025_unisa_home.html,copied,Support capture migrated from completed batch CR025
JA00435,J021,UNI11,C021,CR025,JR0021,,journey_support,programmes_hub,artifacts/runs/CR025_2026-04-22_journey07_j019_j020_j021/batch_support/unisa_didattica.html,artifacts/journeys/J021_C021_scienze-della-comunicazione/journey_support/CR025_unisa_didattica.html,copied,Support capture migrated from completed batch CR025
JA00436,J021,UNI11,C021,CR025,JR0021,,journey_support,degree_type_listing,artifacts/runs/CR025_2026-04-22_journey07_j019_j020_j021/batch_support/unisa_corsi_laurea.html,artifacts/journeys/J021_C021_scienze-della-comunicazione/journey_support/CR025_unisa_corsi_laurea.html,copied,Support capture migrated from completed batch CR025
JA00437,J021,UNI11,C021,CR025,JR0021,,journey_support,course_page,artifacts/runs/CR025_2026-04-22_journey07_j019_j020_j021/batch_support/unisa_course_j021.html,artifacts/journeys/J021_C021_scienze-della-comunicazione/journey_support/CR025_unisa_course_j021.html,copied,Support capture migrated from completed batch CR025
