journey_id,university_id,sample_course_id,university_name,course_name,degree_type,course_class,disciplinary_cluster,journey_scope,journey_start_url,journey_hub_url,journey_target_url,homepage_host,hub_host,target_host,target_platform_family,planned_primary_path,planned_secondary_path,manual_click_depth,manual_time_seconds,manual_success,scripted_click_depth,scripted_time_seconds,scripted_success,internal_search_used,filters_used,direct_cta_used,intermediate_steps_count,intermediate_step_1_url,intermediate_step_2_url,intermediate_step_3_url,js_dependency_level_preaudit,measurement_status,notes
J037,UNI19,C037,Università degli Studi di Bergamo,Scienze della Comunicazione,triennale,L-20,communication_media,homepage_to_course,https://www.unibg.it/,https://www.unibg.it/studiare/corsi,https://www.unibg.it/studiare/corsi/offertaformativa/scienze-comunicazione,www.unibg.it,www.unibg.it,www.unibg.it,unibg_course_site,homepage > programmes_hub > course_page,homepage > site_search > course_page,2,24,1,,,,1,1,0,1,https://www.unibg.it/studiare/corsi/offerta-formativa?name=scienze+della+comunicazione,,,low,manual_v1_complete,CR031 2026-04-23; 2 actions via homepage 'Cerca il tuo corso' form > server-rendered offerta-formativa result > direct Scienze della Comunicazione card.
