sample_course_id,university_id,university_name,course_name,degree_type,course_class,disciplinary_cluster,selection_role,selection_priority,course_page_url,url_origin,normalization_status,selection_rationale,notes
C032,UNI16,Università Telematica Internazionale Uninettuno,"Culture, linguaggi e strategie per la comunicazione nell'era digitale",magistrale,LM-92,communication_digital,core_magistrale,core,https://www.uninettunouniversity.net/it/culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digitale.aspx,official_search_apr2026,normalized_to_official_ateneo_page,pilot magistrale retained and normalized to canonical ateneo page,official Uninettuno page without tracking parameters
