sample_course_id,university_id,university_name,course_name,degree_type,course_class,disciplinary_cluster,selection_role,selection_priority,course_page_url,url_origin,normalization_status,selection_rationale,notes
C014,UNI07,Università degli Studi di Genova,Digital Humanities - Interactive systems and digital media,magistrale,LM-92,communication_digital_humanities,core_magistrale,core,https://corsi.unige.it/corsi/11945,official_search_apr2026,normalized_to_official_course_portal,pilot magistrale retained and normalized to canonical course portal root,official UniGe course portal; canonical /corsi/11945 confirmed live 2026-04-21; short /11945 retained only as redirect seed
