journey_artifact_id,journey_id,university_id,sample_course_id,crawl_run_id,journey_run_id,source_document_id,artifact_category,artifact_role,origin_path,artifact_path,artifact_status,notes
JA00233,J023,UNI12,C023,CR007,,SD0047,source_document,university_homepage,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0047.html,artifacts/journeys/J023_C023_scienze-della-comunicazione/source/SD0047.html,copied,Homepage - Università Roma Tre
JA00234,J023,UNI12,C023,CR007,,SD0047,source_header,university_homepage,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0047.headers.txt,artifacts/journeys/J023_C023_scienze-della-comunicazione/source/SD0047.headers.txt,copied,Header sidecar for SD0047
JA00235,J023,UNI12,C023,CR007,,SD0049,source_document,course_page,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0049.html,artifacts/journeys/J023_C023_scienze-della-comunicazione/source/SD0049.html,copied,Scienze della Comunicazione - Università Roma Tre
JA00236,J023,UNI12,C023,CR007,,SD0049,source_header,course_page,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0049.headers.txt,artifacts/journeys/J023_C023_scienze-della-comunicazione/source/SD0049.headers.txt,copied,Header sidecar for SD0049
JA00237,J023,UNI12,C023,CR008,,SD0059,source_document,programmes_hub,artifacts/runs/CR008_2026-04-03_uniroma3_hub_normalization/SD0059.html,artifacts/journeys/J023_C023_scienze-della-comunicazione/source/SD0059.html,copied,Offerta formativa - Università Roma Tre
JA00238,J023,UNI12,C023,CR008,,SD0059,source_header,programmes_hub,artifacts/runs/CR008_2026-04-03_uniroma3_hub_normalization/SD0059.headers.txt,artifacts/journeys/J023_C023_scienze-della-comunicazione/source/SD0059.headers.txt,copied,Header sidecar for SD0059
JA00443,J023,UNI12,C023,,JR0023,,journey_run,log_reference,artifacts/journeys/J023_C023_scienze-della-comunicazione/metadata/journey_log.csv,artifacts/journeys/J023_C023_scienze-della-comunicazione/metadata/journey_log.csv,generated,Primary observed journey log for JR0023
JA00444,J023,UNI12,C023,CR026,JR0023,,journey_support,homepage,artifacts/runs/CR026_2026-04-22_journey08_j022_j023_j024/batch_support/roma3_home.html,artifacts/journeys/J023_C023_scienze-della-comunicazione/journey_support/CR026_roma3_home.html,copied,Support capture migrated from completed batch CR026
JA00445,J023,UNI12,C023,CR026,JR0023,,journey_support,degree_type_listing,artifacts/runs/CR026_2026-04-22_journey08_j022_j023_j024/batch_support/roma3_lauree_l.html,artifacts/journeys/J023_C023_scienze-della-comunicazione/journey_support/CR026_roma3_lauree_l.html,copied,Support capture migrated from completed batch CR026
JA00446,J023,UNI12,C023,CR026,JR0023,,journey_support,course_page,artifacts/runs/CR026_2026-04-22_journey08_j022_j023_j024/batch_support/roma3_course_j023.html,artifacts/journeys/J023_C023_scienze-della-comunicazione/journey_support/CR026_roma3_course_j023.html,copied,Support capture migrated from completed batch CR026
