sample_course_id,university_id,university_name,course_name,degree_type,course_class,disciplinary_cluster,selection_role,selection_priority,course_page_url,url_origin,normalization_status,selection_rationale,notes
C018,UNI09,Università degli Studi di Milano,"Editoria, culture della comunicazione e della moda",magistrale,LM-92,communication_media_culture,core_magistrale,core,https://www.unimi.it/it/corsi/laurea-magistrale/editoria-culture-della-comunicazione-e-della-moda,pilot_lm92_seed,reviewed_canonical_ateneo_card,pilot magistrale retained on official ateneo card,official UniMi course page confirmed
