journey_id,university_id,sample_course_id,university_name,course_name,degree_type,course_class,disciplinary_cluster,journey_scope,journey_start_url,journey_hub_url,journey_target_url,homepage_host,hub_host,target_host,target_platform_family,planned_primary_path,planned_secondary_path,manual_click_depth,manual_time_seconds,manual_success,scripted_click_depth,scripted_time_seconds,scripted_success,internal_search_used,filters_used,direct_cta_used,intermediate_steps_count,intermediate_step_1_url,intermediate_step_2_url,intermediate_step_3_url,js_dependency_level_preaudit,measurement_status,notes
J013,UNI07,C013,Università degli Studi di Genova,"Media, comunicazione e società",triennale,L-20,communication_media,homepage_to_course,https://unige.it/,https://corsi.unige.it/,https://corsi.unige.it/corsi/11938,unige.it,corsi.unige.it,corsi.unige.it,unige_course_portal,homepage > programmes_hub > course_page,homepage > site_search > course_page,2,30,1,,,,0,0,0,1,https://corsi.unige.it/corsi/triennale,,,low,manual_v1_complete,manual journey collected 2026-04-22 via homepage 'Futuri Studenti' card 'Lauree triennali' > triennale listing > course card; 11938 is 2025/26 code (prev 11417 same course); 2 clicks from homepage
