journey_id,university_id,sample_course_id,university_name,course_name,degree_type,course_class,disciplinary_cluster,journey_scope,journey_start_url,journey_hub_url,journey_target_url,homepage_host,hub_host,target_host,target_platform_family,planned_primary_path,planned_secondary_path,manual_click_depth,manual_time_seconds,manual_success,scripted_click_depth,scripted_time_seconds,scripted_success,internal_search_used,filters_used,direct_cta_used,intermediate_steps_count,intermediate_step_1_url,intermediate_step_2_url,intermediate_step_3_url,js_dependency_level_preaudit,measurement_status,notes
J033,UNI17,C033,Università della Calabria,Comunicazione e DAMS,triennale,L-3/L-20,communication_media_culture,homepage_to_course,https://www.unical.it/,https://www.unical.it/didattica/offerta-formativa/,https://corsi.unical.it/lt-lmcu/comunicazione-e-dams/cds/corso/?lang=it,www.unical.it,www.unical.it,corsi.unical.it,unical_course_portal,homepage > programmes_hub > course_page,homepage > site_search > course_page,3,31,1,,,,0,1,0,1,https://www.unical.it/didattica/offerta-formativa/,,,medium,manual_v1_complete,CR029 2026-04-23; 3 actions via homepage Didattica mega-menu > Offerta Formativa > anno di immatricolazione 2025/2026 filter > generated /storage/cds/52558/ course details page for Comunicazione e DAMS. The new 2026/2027 brochure shortcut /lt-lmcu/comunicazione-e-dams currently returns 404 while the source-layer corsi.unical.it page remains live.
