sample_course_id,university_id,university_name,course_name,degree_type,course_class,disciplinary_cluster,selection_role,selection_priority,course_page_url,url_origin,normalization_status,selection_rationale,notes
C023,UNI12,Università degli Studi Roma Tre,Scienze della comunicazione,triennale,L-20,communication_media,core_triennale,core,https://www.uniroma3.it/corsi/dipartimento-di-filosofia-comunicazione-e-spettacolo/l/2025-2026/scienze-della-comunicazione-0580706202000001/,official_search_apr2026,searched_seed,communication L-course paired with pilot magistrale,official course card
