sample_course_id,university_id,university_name,course_name,degree_type,course_class,disciplinary_cluster,selection_role,selection_priority,course_page_url,url_origin,normalization_status,selection_rationale,notes
C025,UNI13,Università degli Studi di Palermo,Scienze della Comunicazione,triennale,L-20,communication_media,core_triennale,core,https://www.unipa.it/dipartimenti/cultureesocieta/cds/scienzedellacomunicazione2447,official_search_apr2026,searched_seed,communication L-course paired with pilot magistrale,current renewed course
