sample_course_id,university_id,university_name,course_name,degree_type,course_class,disciplinary_cluster,selection_role,selection_priority,course_page_url,url_origin,normalization_status,selection_rationale,notes
C028,UNI14,Università per Stranieri di Perugia,"Comunicazione pubblicitaria, storytelling e cultura d'immagine",magistrale,LM-92,communication_media_culture,core_magistrale,core,https://www.unistrapg.it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi,pilot_lm92_seed,reviewed_canonical_ateneo_card,pilot magistrale retained on official ateneo course page,official Unistrapg course page confirmed
