sample_course_id,university_id,university_name,course_name,degree_type,course_class,disciplinary_cluster,selection_role,selection_priority,course_page_url,url_origin,normalization_status,selection_rationale,notes
C007,UNI04,Università degli Studi di Firenze,Scienze Umanistiche per la Comunicazione,triennale,L-20,communication_humanities,core_triennale,core,https://www.unifi.it/it/node/6520,official_search_apr2026,searched_seed,communication L-course paired with pilot magistrale,ateneo course page
