sample_course_id,university_id,university_name,course_name,degree_type,course_class,disciplinary_cluster,selection_role,selection_priority,course_page_url,url_origin,normalization_status,selection_rationale,notes
C027,UNI14,Università per Stranieri di Perugia,Comunicazione internazionale e pubblicitaria,triennale,L-20,communication_international,core_triennale,core,https://www.unistrapg.it/it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-comunicazione-internazionale-e-pubblicitaria-comip,official_search_apr2026,normalized_to_official_ateneo_page,communication L-course paired with pilot magistrale,official Unistrapg course page; canonical Italian page confirmed live 2026-04-21; short /comip retained only as redirect seed
