journey_artifact_id,journey_id,university_id,sample_course_id,crawl_run_id,journey_run_id,source_document_id,artifact_category,artifact_role,origin_path,artifact_path,artifact_status,notes
JA00001,J001,UNI01,C001,CR001,,SD0001,source_document,university_homepage,artifacts/runs/CR001_2026-04-03_tranche01_uni01_uni02/SD0001.html,artifacts/journeys/J001_C001_scienze-della-comunicazione/source/SD0001.html,copied,Università di Bologna
JA00002,J001,UNI01,C001,CR001,,SD0001,source_header,university_homepage,artifacts/runs/CR001_2026-04-03_tranche01_uni01_uni02/SD0001.headers.txt,artifacts/journeys/J001_C001_scienze-della-comunicazione/source/SD0001.headers.txt,copied,Header sidecar for SD0001
JA00003,J001,UNI01,C001,CR001,,SD0002,source_document,programmes_hub,artifacts/runs/CR001_2026-04-03_tranche01_uni01_uni02/SD0002.html,artifacts/journeys/J001_C001_scienze-della-comunicazione/source/SD0002.html,copied,Studiare — Università di Bologna
JA00004,J001,UNI01,C001,CR001,,SD0002,source_header,programmes_hub,artifacts/runs/CR001_2026-04-03_tranche01_uni01_uni02/SD0002.headers.txt,artifacts/journeys/J001_C001_scienze-della-comunicazione/source/SD0002.headers.txt,copied,Header sidecar for SD0002
JA00005,J001,UNI01,C001,CR001,,SD0003,source_document,course_page,artifacts/runs/CR001_2026-04-03_tranche01_uni01_uni02/SD0003.html,artifacts/journeys/J001_C001_scienze-della-comunicazione/source/SD0003.html,copied,Scienze della comunicazione - Laurea - Bologna
JA00006,J001,UNI01,C001,CR001,,SD0003,source_header,course_page,artifacts/runs/CR001_2026-04-03_tranche01_uni01_uni02/SD0003.headers.txt,artifacts/journeys/J001_C001_scienze-della-comunicazione/source/SD0003.headers.txt,copied,Header sidecar for SD0003
JA00007,J001,UNI01,C001,,JR0001,,journey_run,log_reference,artifacts/journeys/J001_C001_scienze-della-comunicazione/metadata/journey_log.csv,artifacts/journeys/J001_C001_scienze-della-comunicazione/metadata/journey_log.csv,generated,Primary observed journey log for JR0001
JA00390,J001,UNI01,C001,CR022,JR0001,,journey_support,homepage,artifacts/runs/CR022_2026-04-22_journey-support-backfill_j001_j006/batch_support/unibo_home.html,artifacts/journeys/J001_C001_scienze-della-comunicazione/journey_support/CR022_unibo_home.html,copied,ISS-006 backfill from logged journey URL captured on 2026-04-22.
JA00391,J001,UNI01,C001,CR022,JR0001,,journey_support,search_results,artifacts/runs/CR022_2026-04-22_journey-support-backfill_j001_j006/batch_support/unibo_search_j001.html,artifacts/journeys/J001_C001_scienze-della-comunicazione/journey_support/CR022_unibo_search_j001.html,copied,ISS-006 backfill from logged journey URL captured on 2026-04-22.
JA00392,J001,UNI01,C001,CR022,JR0001,,journey_support,filtered_search_results,artifacts/runs/CR022_2026-04-22_journey-support-backfill_j001_j006/batch_support/unibo_search_filtered_j001.html,artifacts/journeys/J001_C001_scienze-della-comunicazione/journey_support/CR022_unibo_search_filtered_j001.html,copied,ISS-006 backfill from logged journey URL captured on 2026-04-22.
JA00393,J001,UNI01,C001,CR022,JR0001,,journey_support,course_card,artifacts/runs/CR022_2026-04-22_journey-support-backfill_j001_j006/batch_support/unibo_course_card_j001.html,artifacts/journeys/J001_C001_scienze-della-comunicazione/journey_support/CR022_unibo_course_card_j001.html,copied,ISS-006 backfill from logged journey URL captured on 2026-04-22.
JA00394,J001,UNI01,C001,CR022,JR0001,,journey_support,dedicated_course_site,artifacts/runs/CR022_2026-04-22_journey-support-backfill_j001_j006/batch_support/unibo_course_site_j001.html,artifacts/journeys/J001_C001_scienze-della-comunicazione/journey_support/CR022_unibo_course_site_j001.html,copied,ISS-006 backfill from logged journey URL captured on 2026-04-22.
