journey_artifact_id,journey_id,university_id,sample_course_id,crawl_run_id,journey_run_id,source_document_id,artifact_category,artifact_role,origin_path,artifact_path,artifact_status,notes
JA00205,J019,UNI10,C019,CR005,,SD0038,source_document,university_homepage,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0038.html,artifacts/journeys/J019_C019_scienze-della-comunicazione/source/SD0038.html,copied,Home page | Università degli studi dell'Insubria
JA00206,J019,UNI10,C019,CR005,,SD0038,source_header,university_homepage,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0038.headers.txt,artifacts/journeys/J019_C019_scienze-della-comunicazione/source/SD0038.headers.txt,copied,Header sidecar for SD0038
JA00207,J019,UNI10,C019,CR005,,SD0040,source_document,course_page,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0040.html,artifacts/journeys/J019_C019_scienze-della-comunicazione/source/SD0040.html,copied,[SU02] SCIENZE DELLA COMUNICAZIONE | Università degli studi dell'Insubria
JA00208,J019,UNI10,C019,CR005,,SD0040,source_header,course_page,artifacts/runs/CR005_2026-04-03_tranche04_uni09_uni11/SD0040.headers.txt,artifacts/journeys/J019_C019_scienze-della-comunicazione/source/SD0040.headers.txt,copied,Header sidecar for SD0040
JA00209,J019,UNI10,C019,CR006,,SD0046,source_document,programmes_hub,artifacts/runs/CR006_2026-04-03_insubria_hub_normalization/SD0046.html,artifacts/journeys/J019_C019_scienze-della-comunicazione/source/SD0046.html,copied,La nostra didattica | Università degli studi dell'Insubria
JA00210,J019,UNI10,C019,CR006,,SD0046,source_header,programmes_hub,artifacts/runs/CR006_2026-04-03_insubria_hub_normalization/SD0046.headers.txt,artifacts/journeys/J019_C019_scienze-della-comunicazione/source/SD0046.headers.txt,copied,Header sidecar for SD0046
JA00423,J019,UNI10,C019,,JR0019,,journey_run,log_reference,artifacts/journeys/J019_C019_scienze-della-comunicazione/metadata/journey_log.csv,artifacts/journeys/J019_C019_scienze-della-comunicazione/metadata/journey_log.csv,generated,Primary observed journey log for JR0019
JA00424,J019,UNI10,C019,CR025,JR0019,,journey_support,homepage,artifacts/runs/CR025_2026-04-22_journey07_j019_j020_j021/batch_support/insubria_home.html,artifacts/journeys/J019_C019_scienze-della-comunicazione/journey_support/CR025_insubria_home.html,copied,Support capture migrated from completed batch CR025
JA00425,J019,UNI10,C019,CR025,JR0019,,journey_support,programmes_hub,artifacts/runs/CR025_2026-04-22_journey07_j019_j020_j021/batch_support/insubria_didattica.html,artifacts/journeys/J019_C019_scienze-della-comunicazione/journey_support/CR025_insubria_didattica.html,copied,Support capture migrated from completed batch CR025
JA00426,J019,UNI10,C019,CR025,JR0019,,journey_support,degree_type_listing,artifacts/runs/CR025_2026-04-22_journey07_j019_j020_j021/batch_support/insubria_corsi_laurea.html,artifacts/journeys/J019_C019_scienze-della-comunicazione/journey_support/CR025_insubria_corsi_laurea.html,copied,Support capture migrated from completed batch CR025
JA00427,J019,UNI10,C019,CR025,JR0019,,journey_support,course_page,artifacts/runs/CR025_2026-04-22_journey07_j019_j020_j021/batch_support/insubria_course_j019.html,artifacts/journeys/J019_C019_scienze-della-comunicazione/journey_support/CR025_insubria_course_j019.html,copied,Support capture migrated from completed batch CR025
