journey_id,university_id,sample_course_id,university_name,course_name,degree_type,course_class,disciplinary_cluster,journey_scope,journey_start_url,journey_hub_url,journey_target_url,homepage_host,hub_host,target_host,target_platform_family,planned_primary_path,planned_secondary_path,manual_click_depth,manual_time_seconds,manual_success,scripted_click_depth,scripted_time_seconds,scripted_success,internal_search_used,filters_used,direct_cta_used,intermediate_steps_count,intermediate_step_1_url,intermediate_step_2_url,intermediate_step_3_url,js_dependency_level_preaudit,measurement_status,notes
J021,UNI11,C021,Università degli Studi di Salerno,Scienze della comunicazione,triennale,L-20,communication_media,homepage_to_course,https://www.unisa.it/,https://web.unisa.it/didattica/corsi-laurea,https://corsi.unisa.it/scienze-della-comunicazione,www.unisa.it,web.unisa.it,corsi.unisa.it,unisa_course_site,homepage > Didattica > Corsi di Laurea e Laurea Magistrale > course_page,homepage > site_search > course_page,3,28,1,,,,0,0,0,2,https://web.unisa.it/didattica,https://web.unisa.it/didattica/corsi-laurea,,low,manual_v1_complete,manual journey collected 2026-04-22 via homepage > Didattica > Corsi di Laurea e Laurea Magistrale > triennale table > course link; 3 clicks; listing row shows SC122 and links to the dedicated course site
