crawl_run_id,serp_observation_id,course_id,university_id,source_document_id,query_template_id,query_type,query_string,search_engine,search_interface,hl,gl,browser_mode,login_status,device_profile,viewport_width,observed_at,max_organic_depth,max_organic_depth_observed,target_found,target_found_top10,target_found_top20,target_rank_organic,target_rank_absolute,target_result_title,target_result_url,target_match_type,canonical_course_url,serp_features_observed,ads_observed,evidence_capture_path,notes
CR038,[auto_on_import],C013,UNI07,[to_be_filled],SQ01,known_institution,"""Media, comunicazione e società"" ""Università degli Studi di Genova""",Google,google.it,it,IT,incognito,logged_out,desktop,1440,2026-05-06T14:07:00+02:00,10,10,true,true,,1,1,"Media, comunicazione e società",https://corsi.unige.it/corsi/11938,canonical_exact,https://corsi.unige.it/corsi/11938,,false,artifacts/runs/SERP_B003/serp/SERP_B003_r001_top10.png,I primi tre risultati sono il target e altre pagine relative al target (test d'ingresso e insegnamenti)
CR038,[auto_on_import],C013,UNI07,[to_be_filled],SQ02,user_like_institutional,"Media, comunicazione e società UniGe",Google,google.it,it,IT,incognito,logged_out,desktop,1440,2026-05-06T14:15:00+02:00,10,10,true,true,,2,2,"Media, comunicazione e società",https://corsi.unige.it/corsi/11938,canonical_exact,https://corsi.unige.it/corsi/11938,ai_overview,false,artifacts/runs/SERP_B003/serp/SERP_B003_r002_top10.png,Il primo risultato è il manifesto degli studi e il seocndo è il target
CR038,[auto_on_import],C013,UNI07,[to_be_filled],SQ03,information_seeking,"Media, comunicazione e società triennale Genova",Google,google.it,it,IT,incognito,logged_out,desktop,1440,2026-05-06T14:19:00+02:00,10,10,true,true,,2,2,"Media, comunicazione e società",https://corsi.unige.it/corsi/11938,canonical_exact,https://corsi.unige.it/corsi/11938,ai_overview,false,artifacts/runs/SERP_B003/serp/SERP_B003_r003_top10.png,Il primo risultato è la pagina equivalente ma dal sito del dipartimento e non unige
CR038,[auto_on_import],C014,UNI07,[to_be_filled],SQ01,known_institution,"""Digital Humanities - Interactive systems and digital media"" ""Università degli Studi di Genova""",Google,google.it,it,IT,incognito,logged_out,desktop,1440,2026-05-06T14:24:00+02:00,10,10,true,true,,1,1,INTERACTIVE SYSTEMS AND DIGITAL MEDIA,https://corsi.unige.it/corsi/11945,canonical_exact,https://corsi.unige.it/corsi/11945,,false,artifacts/runs/SERP_B003/serp/SERP_B003_r004_top10.png,"Il primo è il target, il secondo è una pagina relatica (come iscriversi) e il terzo è la pagina FB del corso"
CR038,[auto_on_import],C014,UNI07,[to_be_filled],SQ02,user_like_institutional,Digital Humanities - Interactive systems and digital media UniGe,Google,google.it,it,IT,incognito,logged_out,desktop,1440,2026-05-06T14:27:00+02:00,10,10,true,true,,1,1,INTERACTIVE SYSTEMS AND DIGITAL MEDIA,https://corsi.unige.it/corsi/11945,canonical_exact,https://corsi.unige.it/corsi/11945,,false,artifacts/runs/SERP_B003/serp/SERP_B003_r005_top10.png,"I primi due risultati sono il target e il corrispondendte in inglese, poi gli altri risultati sono correlati (amnifesto degli studi)"
CR038,[auto_on_import],C014,UNI07,[to_be_filled],SQ03,information_seeking,Digital Humanities - Interactive systems and digital media magistrale Genova,Google,google.it,it,IT,incognito,logged_out,desktop,1440,2026-05-06T14:30:00+02:00,10,10,true,true,,1,1,INTERACTIVE SYSTEMS AND DIGITAL MEDIA,https://corsi.unige.it/corsi/11945,canonical_exact,https://corsi.unige.it/corsi/11945,,false,artifacts/runs/SERP_B003/serp/SERP_B003_r006_top10.png,
CR038,[auto_on_import],C015,UNI08,[to_be_filled],SQ01,known_institution,"""Comunicazione interculturale"" ""Università degli Studi di Milano-Bicocca""",Google,google.it,it,IT,incognito,logged_out,desktop,1440,2026-05-06T14:32:00+02:00,10,10,true,true,,1,1,Comunicazione interculturale - Milano,https://www.unimib.it/triennale/comunicazione-interculturale,canonical_exact,https://www.unimib.it/triennale/comunicazione-interculturale,people_also_ask,false,artifacts/runs/SERP_B003/serp/SERP_B003_r007_top10.png,"Anche qui come per unige, il primo risultato è il target e gli altri nella top10 sono ricerche correlate e FB + AlmaLaurea"
CR038,[auto_on_import],C015,UNI08,[to_be_filled],SQ02,user_like_institutional,Comunicazione interculturale UniMiB,Google,google.it,it,IT,incognito,logged_out,desktop,1440,2026-05-06T14:37:00+02:00,10,10,true,true,,1,1,Comunicazione interculturale - Milano,https://www.unimib.it/triennale/comunicazione-interculturale,canonical_exact,https://www.unimib.it/triennale/comunicazione-interculturale,people_also_ask,false,artifacts/runs/SERP_B003/serp/SERP_B003_r008_top10.png,Top10 dominanta da target e ricerche correlate
CR038,[auto_on_import],C015,UNI08,[to_be_filled],SQ03,information_seeking,Comunicazione interculturale triennale Milano,Google,google.it,it,IT,incognito,logged_out,desktop,1440,2026-05-06T14:39:00+02:00,10,10,true,true,,1,1,Comunicazione interculturale - Milano,https://www.unimib.it/triennale/comunicazione-interculturale,canonical_exact,https://www.unimib.it/triennale/comunicazione-interculturale,"ai_overview, people_also_ask",false,artifacts/runs/SERP_B003/serp/SERP_B003_r009_top10.png,qui top10 più mista nelle fonti nonostante il target in prima posizione
CR038,[auto_on_import],C016,UNI08,[to_be_filled],SQ01,known_institution,"""Teoria e tecnologia della comunicazione"" ""Università degli Studi di Milano-Bicocca""",Google,google.it,it,IT,incognito,logged_out,desktop,1440,2026-05-06T14:42:00+02:00,10,10,true,true,,1,1,Teoria e tecnologia della comunicazione,https://www.unimib.it/magistrale/teoria-tecnologia-comunicazione,canonical_exact,https://www.unimib.it/magistrale/teoria-tecnologia-comunicazione,ai_overview,false,artifacts/runs/SERP_B003/serp/SERP_B003_r010_top10.png,"Risultati misti, target in 1° posizione, tante ricerche corrrelate e che puntano allo stesso sito ma in punti diversi"
CR038,[auto_on_import],C016,UNI08,[to_be_filled],SQ02,user_like_institutional,Teoria e tecnologia della comunicazione UniMiB,Google,google.it,it,IT,incognito,logged_out,desktop,1440,2026-05-06T14:46:00+02:00,10,10,true,true,,1,1,Teoria e tecnologia della comunicazione,https://www.unimib.it/magistrale/teoria-tecnologia-comunicazione,canonical_exact,https://www.unimib.it/magistrale/teoria-tecnologia-comunicazione,people_also_ask,false,artifacts/runs/SERP_B003/serp/SERP_B003_r011_top10.png,"top 10 dominata da ricerche che puntano allo stesso sito ma in punti differenti, tutte correlate al target in prima posizione"
CR038,[auto_on_import],C016,UNI08,[to_be_filled],SQ03,information_seeking,Teoria e tecnologia della comunicazione magistrale Milano,Google,google.it,it,IT,incognito,logged_out,desktop,1440,2026-05-06T14:49:00+02:00,10,10,true,true,,1,1,Teoria e tecnologia della comunicazione,https://www.unimib.it/magistrale/teoria-tecnologia-comunicazione,canonical_exact,https://www.unimib.it/magistrale/teoria-tecnologia-comunicazione,"ai_overview, people_also_ask",false,artifacts/runs/SERP_B003/serp/SERP_B003_r012_top10.png,qui top10 più mista nelle fonti nonostante il target in prima posizione
CR038,[auto_on_import],C017,UNI09,[to_be_filled],SQ01,known_institution,"""Comunicazione e società"" ""Università degli Studi di Milano""",Google,google.it,it,IT,incognito,logged_out,desktop,1440,2026-05-06T14:50:00+02:00,10,10,true,true,,1,1,Comunicazione e società (CES) - Milano,https://www.unimi.it/it/corsi/laurea-triennale/comunicazione-e-societa-ces,canonical_exact,https://www.unimi.it/it/corsi/laurea-triennale/comunicazione-e-societa-ces,people_also_ask,false,artifacts/runs/SERP_B003/serp/SERP_B003_r013_top10.png,il secondo risultato è l'homepage principale del link al target
