sample_course_id,university_id,university_name,course_name,degree_type,course_class,disciplinary_cluster,selection_role,selection_priority,course_page_url,url_origin,normalization_status,selection_rationale,notes
C039,UNI20,Università degli Studi di Trento,Beni culturali,triennale,L-1,humanities_cultural_heritage,core_triennale,core,https://corsi.unitn.it/it/beni-culturali,official_search_apr2026,searched_seed,humanities triennale added because no direct L-20 surfaced in quick pass,selected to widen disciplinary mix
