sample_course_id,university_id,university_name,course_name,degree_type,course_class,disciplinary_cluster,selection_role,selection_priority,course_page_url,url_origin,normalization_status,selection_rationale,notes
C011,UNI06,Università degli Studi di Torino,Scienze della comunicazione,triennale,L-20,communication_media,core_triennale,core,https://www.unito.it/didattica/offerta-formativa/corsi-di-studio/scienze-della-comunicazione,official_search_apr2026,searched_seed,communication L-course paired with pilot magistrale,official course card
