journey_id,university_id,sample_course_id,university_name,course_name,degree_type,course_class,disciplinary_cluster,journey_scope,journey_start_url,journey_hub_url,journey_target_url,homepage_host,hub_host,target_host,target_platform_family,planned_primary_path,planned_secondary_path,manual_click_depth,manual_time_seconds,manual_success,scripted_click_depth,scripted_time_seconds,scripted_success,internal_search_used,filters_used,direct_cta_used,intermediate_steps_count,intermediate_step_1_url,intermediate_step_2_url,intermediate_step_3_url,js_dependency_level_preaudit,measurement_status,notes
J012,UNI06,C012,Università degli Studi di Torino,Comunicazione e culture dei media,magistrale,LM-92,communication_media_culture,homepage_to_course,https://www.unito.it/,https://www.unito.it/didattica,https://www.unito.it/didattica/offerta-formativa/corsi-di-studio/comunicazione-e-culture-dei-media,www.unito.it,www.unito.it,www.unito.it,unito_course_card,homepage > programmes_hub > course_page,homepage > site_search > course_page,4,42,1,,,,1,0,0,3,https://www.unito.it/didattica,https://www.unito.it/didattica/offerta-formativa,https://www.unito.it/didattica/offerta-formativa/corsi-di-studio,low,manual_v1_complete,manual journey collected 2026-04-21 via homepage > Didattica > Offerta formativa > Corsi di studio > internal autocomplete search; autocomplete returned the official magistrale course card directly
