sample_course_id,university_id,university_name,course_name,degree_type,course_class,disciplinary_cluster,selection_role,selection_priority,course_page_url,url_origin,normalization_status,selection_rationale,notes
C002,UNI01,Università degli Studi di Bologna,Semiotica,magistrale,LM-92,communication_media,core_magistrale,core,https://www.unibo.it/it/studiare/lauree-magistrali/corso/2025/6824,official_search_apr2026,normalized_to_official_ateneo_card,pilot magistrale retained and normalized to ateneo card,official Unibo lauree magistrali card
