crawl_run_id,serp_observation_id,course_id,university_id,source_document_id,query_template_id,query_type,query_string,search_engine,search_interface,hl,gl,browser_mode,login_status,device_profile,viewport_width,observed_at,max_organic_depth,max_organic_depth_observed,target_found,target_found_top10,target_found_top20,target_rank_organic,target_rank_absolute,target_result_title,target_result_url,target_match_type,canonical_course_url,serp_features_observed,ads_observed,evidence_capture_path,notes
CR041,[auto_on_import],C028,UNI14,[to_be_filled],SQ01,known_institution,"""Comunicazione pubblicitaria, storytelling e cultura d'immagine"" ""Università per Stranieri di Perugia""",Google,google.it,it,IT,incognito,logged_out,desktop,1440,2026-05-06T18:02:00+02:00,10,10,true,true,,1,1,Corso di laurea magistrale in Comunicazione pubblicitaria ...,https://www.unistrapg.it/it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi,canonical_exact,https://www.unistrapg.it/it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi,people_also_ask,false,artifacts/runs/SERP_B006/serp/SERP_B006_r001_top10.png,
CR041,[auto_on_import],C028,UNI14,[to_be_filled],SQ02,user_like_institutional,"Comunicazione pubblicitaria, storytelling e cultura d'immagine UniStraPG",Google,google.it,it,IT,incognito,logged_out,desktop,1440,2026-05-06T18:06:00+02:00,10,10,true,true,,1,1,Corso di laurea magistrale in Comunicazione pubblicitaria ...,https://www.unistrapg.it/it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi,canonical_exact,https://www.unistrapg.it/it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi,people_also_ask,false,artifacts/runs/SERP_B006/serp/SERP_B006_r002_top10.png,
CR041,[auto_on_import],C028,UNI14,[to_be_filled],SQ03,information_seeking,"Comunicazione pubblicitaria, storytelling e cultura d'immagine magistrale Perugia",Google,google.it,it,IT,incognito,logged_out,desktop,1440,2026-05-06T18:07:00+02:00,10,10,true,true,,1,1,Corso di laurea magistrale in Comunicazione pubblicitaria ...,https://www.unistrapg.it/it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi,canonical_exact,https://www.unistrapg.it/it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi,,false,artifacts/runs/SERP_B006/serp/SERP_B006_r003_top10.png,
CR041,[auto_on_import],C029,UNI15,[to_be_filled],SQ01,known_institution,"""Informazione, Media, Pubblicità"" ""Università degli Studi di Urbino Carlo Bo""",Google,google.it,it,IT,incognito,logged_out,desktop,1440,2026-05-06T18:10:00+02:00,10,10,true,true,,1,1,"INFORMAZIONE, MEDIA, PUBBLICITà - A.A. 2025/2026",https://www.uniurb.it/corsi/1757256,canonical_exact,https://www.uniurb.it/corsi/1757256,people_also_ask,false,artifacts/runs/SERP_B006/serp/SERP_B006_r004_top10.png,ci sono risultati per più anni scolastici ma sono chiaramente di stinti
CR041,[auto_on_import],C029,UNI15,[to_be_filled],SQ02,user_like_institutional,"Informazione, Media, Pubblicità UniUrb",Google,google.it,it,IT,incognito,logged_out,desktop,1440,2026-05-06T18:13:00+02:00,10,10,true,true,,1,1,"INFORMAZIONE, MEDIA, PUBBLICITà - A.A. 2025/2026",https://www.uniurb.it/corsi/1757256,canonical_exact,https://www.uniurb.it/corsi/1757256,,false,artifacts/runs/SERP_B006/serp/SERP_B006_r005_top10.png,ci sono risultati per più anni scolastici ma sono chiaramente di stinti
CR041,[auto_on_import],C029,UNI15,[to_be_filled],SQ03,information_seeking,"Informazione, Media, Pubblicità triennale Urbino",Google,google.it,it,IT,incognito,logged_out,desktop,1440,2026-05-06T18:15:00+02:00,10,10,true,true,,1,1,"INFORMAZIONE, MEDIA, PUBBLICITà - A.A. 2025/2026",https://www.uniurb.it/corsi/1757256,canonical_exact,https://www.uniurb.it/corsi/1757256,ai_overview,false,artifacts/runs/SERP_B006/serp/SERP_B006_r006_top10.png,ci sono risultati per più anni scolastici ma sono chiaramente di stinti
CR041,[auto_on_import],C030,UNI15,[to_be_filled],SQ01,known_institution,"""Comunicazione Digitale per la Cultura"" ""Università degli Studi di Urbino Carlo Bo""",Google,google.it,it,IT,incognito,logged_out,desktop,1440,2026-05-06T18:17:00+02:00,10,10,true,true,,1,1,Comunicazione Digitale per la Cultura - Urbino,https://www.uniurb.it/corsi/1757220,canonical_exact,https://www.uniurb.it/corsi/1757220,people_also_ask,false,artifacts/runs/SERP_B006/serp/SERP_B006_r007_top10.png,secondo risultato è equivalente
CR041,[auto_on_import],C030,UNI15,[to_be_filled],SQ02,user_like_institutional,Comunicazione Digitale per la Cultura UniUrb,Google,google.it,it,IT,incognito,logged_out,desktop,1440,2026-05-06T18:19:00+02:00,10,10,true,true,,1,1,Comunicazione Digitale per la Cultura - Urbino,https://www.uniurb.it/corsi/1757220,canonical_exact,https://www.uniurb.it/corsi/1757220,people_also_ask,false,artifacts/runs/SERP_B006/serp/SERP_B006_r008_top10.png,
CR041,[auto_on_import],C030,UNI15,[to_be_filled],SQ03,information_seeking,Comunicazione Digitale per la Cultura magistrale Urbino,Google,google.it,it,IT,incognito,logged_out,desktop,1440,2026-05-06T18:20:00+02:00,10,10,true,true,,1,1,Comunicazione Digitale per la Cultura - Urbino,https://www.uniurb.it/corsi/1757220,canonical_exact,https://www.uniurb.it/corsi/1757220,,false,artifacts/runs/SERP_B006/serp/SERP_B006_r009_top10.png,
CR041,[auto_on_import],C031,UNI16,[to_be_filled],SQ01,known_institution,"""Comunicazione digitale d'impresa"" ""Università Telematica Internazionale Uninettuno""",Google,google.it,it,IT,incognito,logged_out,desktop,1440,2026-05-06T18:23:00+02:00,10,10,true,true,,3,3,Indirizzo: Comunicazione digitale d'impresa,https://www.uninettunouniversity.net/it/indirizzo-comunicazione-digitale-d-impresa.aspx?degree=334&faculty=7&idindirizzo=179&mode=cs,canonical_exact,https://www.uninettunouniversity.net/it/indirizzo-comunicazione-digitale-d-impresa.aspx?degree=334&faculty=7&idindirizzo=179&mode=cs,people_also_ask,true,artifacts/runs/SERP_B006/serp/SERP_B006_r010_top10.png,
CR041,[auto_on_import],C031,UNI16,[to_be_filled],SQ02,user_like_institutional,Comunicazione digitale d'impresa Uninettuno,Google,google.it,it,IT,incognito,logged_out,desktop,1440,2026-05-06T18:26:00+02:00,10,10,true,true,,3,3,Indirizzo: Comunicazione digitale d'impresa,https://www.uninettunouniversity.net/it/indirizzo-comunicazione-digitale-d-impresa.aspx?degree=334&faculty=7&idindirizzo=179&mode=cs,canonical_exact,https://www.uninettunouniversity.net/it/indirizzo-comunicazione-digitale-d-impresa.aspx?degree=334&faculty=7&idindirizzo=179&mode=cs,people_also_ask,true,artifacts/runs/SERP_B006/serp/SERP_B006_r011_top10.png,
CR041,[auto_on_import],C031,UNI16,[to_be_filled],SQ03,information_seeking,Comunicazione digitale d'impresa triennale Online,Google,google.it,it,IT,incognito,logged_out,desktop,1440,2026-05-06T18:29:00+02:00,10,10,true,true,,1,1,Corso - Comunicazione Digitale Di Impresa,https://landing.uninettunouniversity.net/corso-comunicazione-digitale-di-impresa/,official_equivalent,https://www.uninettunouniversity.net/it/indirizzo-comunicazione-digitale-d-impresa.aspx?degree=334&faculty=7&idindirizzo=179&mode=cs,"ai_overview, people_also_ask",true,artifacts/runs/SERP_B006/serp/SERP_B006_r012_top10.png,non è proprio lo stesso anno ma è chiaramente il corso giusto
CR041,[auto_on_import],C032,UNI16,[to_be_filled],SQ01,known_institution,"""Culture, linguaggi e strategie per la comunicazione nell'era digitale"" ""Università Telematica Internazionale Uninettuno""",Google,google.it,it,IT,incognito,logged_out,desktop,1440,2026-05-06T18:34:00+02:00,10,10,true,true,,2,2,"Culture, linguaggi e strategie per la comunicazione nell'era ...",https://www.uninettunouniversity.net/it/culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digitale.aspx,canonical_exact,https://www.uninettunouniversity.net/it/culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digitale.aspx,,true,artifacts/runs/SERP_B006/serp/SERP_B006_r013_top10.png,"il secondo è il target ma il primo appare identico e crea confusione, infatti porta alla stessa pagina in un punto diverso"
CR041,[auto_on_import],C032,UNI16,[to_be_filled],SQ02,user_like_institutional,"Culture, linguaggi e strategie per la comunicazione nell'era digitale Uninettuno",Google,google.it,it,IT,incognito,logged_out,desktop,1440,2026-05-06T18:38:00+02:00,10,10,true,true,,1,1,"Culture, linguaggi e strategie per la comunicazione nell'era ...",https://www.uninettunouniversity.net/it/culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digitale.aspx?faculty=7&degree=321&idindirizzo=&mode=cs,official_equivalent,https://www.uninettunouniversity.net/it/culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digitale.aspx,,false,artifacts/runs/SERP_B006/serp/SERP_B006_r014_top10.png,"i primi tre risultati sono tre risultati equivalenti ma da domini diversi, con loghi diversi"
CR041,[auto_on_import],C032,UNI16,[to_be_filled],SQ03,information_seeking,"Culture, linguaggi e strategie per la comunicazione nell'era digitale magistrale Online",Google,google.it,it,IT,incognito,logged_out,desktop,1440,2026-05-06T18:41:00+02:00,10,10,true,true,,1,1,"Culture, linguaggi e strategie per la comunicazione nell'era ...",https://www.uninettunouniversity.net/it/culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digitale.aspx?faculty=7&degree=321&idindirizzo=&mode=cs,official_equivalent,https://www.uninettunouniversity.net/it/culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digitale.aspx,,true,artifacts/runs/SERP_B006/serp/SERP_B006_r015_top10.png,
