sample_course_id,university_id,university_name,course_name,degree_type,course_class,disciplinary_cluster,selection_role,selection_priority,course_page_url,url_origin,normalization_status,selection_rationale,notes
C019,UNI10,Università degli Studi dell'Insubria,Scienze della comunicazione,triennale,L-20,communication_media,core_triennale,core,https://www.uninsubria.it/formazione/offerta-formativa/corsi-di-laurea/scienze-della-comunicazione,official_search_apr2026,normalized_to_official_slug,communication L-course paired with pilot magistrale,official course slug confirmed on ateneo site
