sample_course_id,university_id,university_name,course_name,degree_type,course_class,disciplinary_cluster,selection_role,selection_priority,course_page_url,url_origin,normalization_status,selection_rationale,notes
C008,UNI04,Università degli Studi di Firenze,"Pratiche, linguaggi e culture della comunicazione",magistrale,LM-92,communication_humanities,core_magistrale,core,https://www.unifi.it/it/studia-con-noi/corsi-di-laurea/corsi-di-laurea-magistrali/pratiche-linguaggi-e-culture-della,official_search_apr2026,normalized_to_official_ateneo_card,pilot magistrale retained and normalized to ateneo card,official UniFi course card with link to dedicated site
