sample_course_id,university_id,university_name,course_name,degree_type,course_class,disciplinary_cluster,selection_role,selection_priority,course_page_url,url_origin,normalization_status,selection_rationale,notes
C026,UNI13,Università degli Studi di Palermo,Comunicazione del patrimonio culturale,magistrale,LM-92,communication_cultural_heritage,core_magistrale,core,https://www.unipa.it/dipartimenti/cultureesocieta/cds/comunicazionedelpatrimonioculturale2215,pilot_lm92_seed,reviewed_canonical_ateneo_course_page,pilot magistrale retained on official ateneo course page,official UniPa course page confirmed
