journey_artifact_id,journey_id,university_id,sample_course_id,crawl_run_id,journey_run_id,source_document_id,artifact_category,artifact_role,origin_path,artifact_path,artifact_status,notes
JA00087,J009,UNI05,C009,CR002,,SD0017,source_document,university_homepage,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0017.html,artifacts/journeys/J009_C009_scienze-della-comunicazione/source/SD0017.html,copied,Università degli Studi di Siena
JA00088,J009,UNI05,C009,CR002,,SD0017,source_header,university_homepage,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0017.headers.txt,artifacts/journeys/J009_C009_scienze-della-comunicazione/source/SD0017.headers.txt,copied,Header sidecar for SD0017
JA00089,J009,UNI05,C009,CR002,,SD0018,source_document,programmes_hub,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0018.html,artifacts/journeys/J009_C009_scienze-della-comunicazione/source/SD0018.html,copied,Didattica | Università degli Studi di Siena
JA00090,J009,UNI05,C009,CR002,,SD0018,source_header,programmes_hub,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0018.headers.txt,artifacts/journeys/J009_C009_scienze-della-comunicazione/source/SD0018.headers.txt,copied,Header sidecar for SD0018
JA00091,J009,UNI05,C009,CR002,,SD0019,source_document,course_page,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0019.html,artifacts/journeys/J009_C009_scienze-della-comunicazione/source/SD0019.html,copied,SCIENZE DELLA COMUNICAZIONE |
JA00092,J009,UNI05,C009,CR002,,SD0019,source_header,course_page,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0019.headers.txt,artifacts/journeys/J009_C009_scienze-della-comunicazione/source/SD0019.headers.txt,copied,Header sidecar for SD0019
JA00093,J009,UNI05,C009,,JR0009,,journey_run,log_reference,artifacts/journeys/J009_C009_scienze-della-comunicazione/metadata/journey_log.csv,artifacts/journeys/J009_C009_scienze-della-comunicazione/metadata/journey_log.csv,generated,Primary observed journey log for JR0009
JA00094,J009,UNI05,C009,CR018,JR0009,,journey_support,homepage,artifacts/runs/CR018_2026-04-21_journey03_j007_j008_j009/batch_support/unisi_home.html,artifacts/journeys/J009_C009_scienze-della-comunicazione/journey_support/CR018_unisi_home.html,copied,Support capture migrated from completed batch CR018
JA00095,J009,UNI05,C009,CR018,JR0009,,journey_support,programmes_hub,artifacts/runs/CR018_2026-04-21_journey03_j007_j008_j009/batch_support/unisi_didattica.html,artifacts/journeys/J009_C009_scienze-della-comunicazione/journey_support/CR018_unisi_didattica.html,copied,Support capture migrated from completed batch CR018
JA00096,J009,UNI05,C009,CR018,JR0009,,journey_support,annual_listing,artifacts/runs/CR018_2026-04-21_journey03_j007_j008_j009/batch_support/unisi_corsi_2025_2026.html,artifacts/journeys/J009_C009_scienze-della-comunicazione/journey_support/CR018_unisi_corsi_2025_2026.html,copied,Support capture migrated from completed batch CR018
JA00097,J009,UNI05,C009,CR018,JR0009,,journey_support,course_sheet,artifacts/runs/CR018_2026-04-21_journey03_j007_j008_j009/batch_support/unisi_degree_89917.html,artifacts/journeys/J009_C009_scienze-della-comunicazione/journey_support/CR018_unisi_degree_89917.html,copied,Support capture migrated from completed batch CR018
