sample_course_id,university_id,university_name,course_name,degree_type,course_class,disciplinary_cluster,selection_role,selection_priority,course_page_url,url_origin,normalization_status,selection_rationale,notes
C001,UNI01,Università degli Studi di Bologna,Scienze della comunicazione,triennale,L-20,communication_media,core_triennale,core,https://corsi.unibo.it/laurea/ScienzeComunicazione,official_search_apr2026,searched_seed,communication L-course paired with pilot magistrale,official course homepage
